protein ID,Rank,Score
d3vnqa_,735,-2.861220666340419
d1iwpa_,736,-2.861553124019078
d3hjea1,737,-2.8640735830579485
d1ey2a_,738,-2.8647142478397916
d3iaca_,739,-2.865464993885585
d1q2oa_,740,-2.8670304162161693
d3hb3a_,741,-2.8677874633244107
d6cr2a1,742,-2.867842606135777
d2jf7a_,743,-2.8692987986973355
d1xfda1,744,-2.8723951407841275
d1h80a_,745,-2.8725483076913014
d2y5oa_,746,-2.8752030304500034
d1q4ga1,747,-2.875335931777954
d6tfxa_,748,-2.878542287009103
d1ucua_,749,-2.8791140147617886
d1ea0a3,750,-2.8794267858777727
d1ofda3,751,-2.880800519670759
d1ivsa4,752,-2.8822549411228726
d5h71a_,753,-2.882842949458531
d2d4ea_,754,-2.8832244191850935
d4itaa_,755,-2.8833858966827393
d6z8mb_,756,-2.8853883743286133
d2cb5a_,757,-2.8857156549181258
d4zzva_,758,-2.8866619723183766
d4qola_,759,-2.887129715510777
d1bw0a_,760,-2.889422995703561
g2nqo.1,761,-2.890974964414324
d1epua_,762,-2.891341141292027
d1m53a2,763,-2.891822133745466
d1w6ka1,764,-2.8934221267700195
d1a4ea_,765,-2.894576004573277
d1oaha_,766,-2.894848108291626
d6bzba_,767,-2.8951611518859863
d1v7va1,768,-2.89752391406468
d3pdia_,769,-2.8992843627929688
d4zh5a_,770,-2.900587899344308
d1fqha_,771,-2.9011732169560025
d3rgsa_,772,-2.902209520339966
d1iaya_,773,-2.902373654501779
d7mk8a_,774,-2.903175047465733
d4iuja_,775,-2.9034711633409773
d3r64a1,776,-2.9057064056396484
d5wqsa_,777,-2.905939987727574
d3wc3a1,778,-2.9074815341404507
d5j6ba1,779,-2.907662493841989
d1ea9c3,780,-2.9094511100224087
d2dgaa_,781,-2.9107199055807933
d4futa_,782,-2.9109185423169817
d6khid_,783,-2.912119082042149
d6erka_,784,-2.9122482367924283
d1k8ta_,785,-2.9125222819192067
d5cg0a_,786,-2.9132852724620273
d3u7qa_,787,-2.9133432592664446
d5f8va_,788,-2.9139933586120605
d3slha1,789,-2.9144675731658936
d4ipla_,790,-2.9152918543134416
d4ha4a_,791,-2.9156696115221297
d2v40a_,792,-2.9162364346640453
d4qgka1,793,-2.917025259562901
d3p2ca_,794,-2.9181809425354004
d5yhva1,795,-2.919879640851702
d3rjla_,796,-2.9226769379207065
d1u09a1,797,-2.923114606312343
d6shya1,798,-2.9235988344464983
d5z66a_,799,-2.924196038927351
d4wisa1,800,-2.924655403409685
d3eqaa_,801,-2.9255169119153703
d1k0ea_,802,-2.9276375429970876
d5o3ua1,803,-2.927664177758353
d4rg8a_,804,-2.9277041299002513
d4pxla_,805,-2.92866918018886
d1s0aa_,806,-2.9293294974735806
d4zpca_,807,-2.930009126663208
d2dewx3,808,-2.9301216261727467
d2h4ta3,809,-2.9317919186183383
d1fsua_,810,-2.9325690950666154
d1jwka_,811,-2.9326131684439525
d3pm0a_,812,-2.9327831268310547
d3ofta_,813,-2.9347428934914723
d3awma_,814,-2.935763359069824
d1cjya2,815,-2.9373234680720737
d3bcba_,816,-2.9382035732269287
d3vlva_,817,-2.9401185853140697
d3gw9a_,818,-2.9424852303096225
d5nava_,819,-2.9426634652273997
d1ad3a_,820,-2.9437052522386824
d3ahxa_,821,-2.944103649684361
d2isaa_,822,-2.9447481632232666
d1qwla_,823,-2.944878646305629
d3tsaa1,824,-2.9457364082336426
d1wpxa_,825,-2.946126971926008
d3tcha_,826,-2.946441514151437
d6rjra1,827,-2.948510306222098
d1up8a_,828,-2.949461426053728
d3uqsa_,829,-2.94955689566476
d1cpta_,830,-2.950556823185512
d4n2ka3,831,-2.9520964281899587
d6q2ca1,832,-2.9532198224748885
d1tf4a1,833,-2.9533908367156982
d1pw4a1,834,-2.956207207271031
d5ogza1,835,-2.9563543455941335
d6tita_,836,-2.956968239375523
d3do6a1,837,-2.9573706558772495
d5b5eb_,838,-2.9586012022835866
d1kl7a_,839,-2.960336821419852
d2rfwa_,840,-2.9615000656672885
d2a7va_,841,-2.9624802385057722
d1t8sa_,842,-2.962671620505197
d6rjna_,843,-2.9634005342211043
d3syba_,844,-2.9638752937316895
d3ek1a1,845,-2.96474027633667
d5hvoa_,846,-2.965466090611049
d5v0ta_,847,-2.9666147572653636
d1v25a_,848,-2.9666388034820557
d4f3xa1,849,-2.9679931231907437
d4howa1,850,-2.968284981591361
d6gwia_,851,-2.9684458800724576
d5toqa1,852,-2.971081324986049
d4mx2a_,853,-2.9722606795174733
d2h6fb1,854,-2.9728732109069824
d7cb9a_,855,-2.973489216395787
d4grxa_,856,-2.9745809691292897
d1xk7a2,857,-2.9761223111833846
d3tdca2,858,-2.97629976272583
d5yxta_,859,-2.9788460731506348
d4uhoa_,860,-2.9788765907287598
d3rkod_,861,-2.9795192650386264
d1vm8a_,862,-2.9795217173440114
d2zica1,863,-2.980121067592076
d2c42a2,864,-2.9805776051112582
d7c8da_,865,-2.981168372290475
d4wsba3,866,-2.982863358088902
d2jg0a_,867,-2.9829140390668596
d3ju8a1,868,-2.9836158752441406
d5o5da1,869,-2.9837627751486644
d5n4fa2,870,-2.984835318156651
d3daxa1,871,-2.9851531982421875
d1e7ua4,872,-2.985490015574864
d6tb1a1,873,-2.985914945602417
d4y8wa1,874,-2.9873925277165005
d2qn0a1,875,-2.9878928661346436
d4oera_,876,-2.9878996099744524
d6wjya_,877,-2.9879566601344516
d6tvpa1,878,-2.9887332916259766
d4noga_,879,-2.9890755925859724
d4r21a_,880,-2.9902143137795583
d1r9oa1,881,-2.9903169700077603
d4zdla_,882,-2.990787999970572
d1wcga1,883,-2.993941988263811
d1ffta_,884,-2.994112048830305
d3dhpa2,885,-2.994154759815761
d1gkma_,886,-2.995206185749599
d3tkta_,887,-2.9958884716033936
d2y9la_,888,-2.9983417987823486
d1tgoa2,889,-2.998847348349435
d5iuva_,890,-2.999766077314104
d4e37a_,891,-2.999969448362078
d4iuwa_,892,-3.0047829491751537
d3mk1a_,893,-3.00610021182469
d6m7xa_,894,-3.0069097450801303
d4nosa_,895,-3.007765327181135
d1clca1,896,-3.0084378038133894
d4lypa1,897,-3.009104013442993
d3fvsa_,898,-3.0092506408691406
d5ffga1,899,-3.009789194379534
d1reqb1,900,-3.009825127465384
d1t1ua1,901,-3.0105368750435963
d2qzsa_,902,-3.0105957644326344
d7d5va3,903,-3.011624200003488
d3vlaa_,904,-3.0117672170911516
d1dpea_,905,-3.012723752430507
d1j0ha3,906,-3.01273741040911
d2o9ta_,907,-3.012899228504726
d4wyda_,908,-3.013457877295358
d4qyja_,909,-3.014512266431536
d2ch1a1,910,-3.0148258209228516
g2dbx.1,911,-3.015605994633266
d3efva_,912,-3.01613221849714
d6gs4a_,913,-3.0161543573651994
d1nd7a1,914,-3.0163559913635254
d1te8a_,915,-3.0173070090157643
d2vjqa_,916,-3.0180319377354214
d2d4va_,917,-3.0191634382520403
d3fcra1,918,-3.0217481681278775
d3ue9a_,919,-3.0217673097337996
d1w36c2,920,-3.022778272628784
d5v4la_,921,-3.0250851086207797
d2j78a_,922,-3.0251494475773404
d1re9a_,923,-3.0278455870492116
g1gxs.1,924,-3.028029407773699
d2h12a_,925,-3.028282846723284
d6khih_,926,-3.0288759980882918
d6h5wa_,927,-3.0288927725383212
d5vcca_,928,-3.0294911861419678
d3s8ga_,929,-3.030176877975464
d1h45a_,930,-3.030524287905012
d3qz1a_,931,-3.0308313369750977
d6v9mb1,932,-3.0309605257851735
d5v2ja_,933,-3.0330358232770647
d3ul1b_,934,-3.0334491389138356
d3asaa_,935,-3.033679587500436
d5a7ga_,936,-3.0340420518602644
d1dgfa_,937,-3.0372638361794606
d3n5ma1,938,-3.0384364128112793
d6pw1a_,939,-3.0423413004193987
d7nxja_,940,-3.0428212710789273
d5u3aa1,941,-3.0435844489506314
d2yqca_,942,-3.046172789164952
d5ns7a1,943,-3.0467910085405623
d3czha1,944,-3.0470732620784213
d3ubma_,945,-3.0477158001491
d5nz4a_,946,-3.048346315111433
d3ge3a_,947,-3.0484316689627513
d7neda_,948,-3.0504539353506908
d6lr1a_,949,-3.051015683582851
d2wtxa_,950,-3.0531978266579762
d3qrya_,951,-3.053590876715524
d3froa1,952,-3.0539253779820035
d4zzpa_,953,-3.0549308231898715
d1e4ia_,954,-3.0549914836883545
d1t3ca_,955,-3.055589880262102
d1dl2a_,956,-3.056431361607143
d4asia2,957,-3.0568580627441406
d6b4ra_,958,-3.058009454182216
d4dwra1,959,-3.058520589556013
d3lmka_,960,-3.0588755948202953
d1jiha2,961,-3.065713746207101
d3r31a_,962,-3.067097936357771
d2okca1,963,-3.0691899912697926
d5hxaa_,964,-3.0695225851876393
d2rioa_,965,-3.072891746248518
d1k4ya_,966,-3.073059286390032
d6bw9a_,967,-3.0734092508043562
d1qdla_,968,-3.0738020965031216
d5j47a_,969,-3.0745947701590404
d6z3ta_,970,-3.075823647635324
d4hzza_,971,-3.076770850590297
d3ed6a1,972,-3.0771690777369907
d3tora_,973,-3.0773556913648332
d2vcha_,974,-3.0782530648367747
d1fwxa2,975,-3.078469446727208
d1uksa4,976,-3.0784950937543596
d5dwya_,977,-3.0792947496686662
d4b98a_,978,-3.080259323120117
d7cywa_,979,-3.080869879041399
d4kjda_,980,-3.0809868403843472
d4dyna_,981,-3.081195763179234
d5giva_,982,-3.081612621034895
d3b6ha1,983,-3.082307917731149
d1qz9a_,984,-3.084048271179199
d1nm0a_,985,-3.0842063426971436
d5uqua1,986,-3.084540162767683
d1xm9a1,987,-3.0859947204589844
d1u2za_,988,-3.0876891953604564
d3uora_,989,-3.0887536661965505
d2e3za_,990,-3.0901036943708147
d3feyc1,991,-3.090505770274571
d2csta_,992,-3.0910740239279613
d1c7ja_,993,-3.0918003831590926
d2g3ma2,994,-3.0942577634538924
d6g09a_,995,-3.0949157987322127
d1qbaa3,996,-3.095047269548689
d4ohfa1,997,-3.0950790473393033
d1uxta_,998,-3.0961190291813443
d2guwa_,999,-3.0963039057595387
d3r4ta_,1000,-3.0966807092939104
d7b07a2,1001,-3.097036123275757
d1d8wa_,1002,-3.097108772822789
d1ce2a1,1003,-3.100334405899048
d4el4a_,1004,-3.100902353014265
d2ypoa_,1005,-3.101325580051967
d2a8aa_,1006,-3.101575885500227
d4dvqa_,1007,-3.1016317776271274
d6wj6b_,1008,-3.1018240792410716
d7dvla1,1009,-3.1032486302512035
d1gl6a_,1010,-3.1038362298692976
d3p3oa1,1011,-3.103850637163435
d1qnia2,1012,-3.10856945174081
d5hvma_,1013,-3.108672789164952
d1jdwa_,1014,-3.1099186624799455
d1h3na3,1015,-3.1100425720214844
d3v6ta_,1016,-3.1105737004961287
d3k7ya_,1017,-3.1106861318860735
d1xksa_,1018,-3.111384459904262
d2bhua3,1019,-3.1122002261025563
d4bmaa_,1020,-3.1137809412819997
d2epga_,1021,-3.1149603639330183
d1x9ma2,1022,-3.1150177206311906
d6jixa_,1023,-3.116953066417149
d5b8ia_,1024,-3.117384876523699
d1xoca1,1025,-3.1196482522147044
d3gt5a1,1026,-3.119858741760254
d3o7qa_,1027,-3.1207641192844937
d6lfza_,1028,-3.1212176254817416
d1izoa_,1029,-3.12123509815761
d3gjua1,1030,-3.1213669095720564
d5xmva_,1031,-3.121793304170881
d2j2ma_,1032,-3.121821505682809
d4lw2a1,1033,-3.122308152062552
d1aora1,1034,-3.1226187433515276
d5upta1,1035,-3.122701440538679
d2v3ia_,1036,-3.123462813241141
d2htva_,1037,-3.1235099179404124
d7e36b_,1038,-3.1254496233803883
d4ev8a_,1039,-3.1265428406851634
d4mh8a_,1040,-3.127072436468942
d3q8na_,1041,-3.1274380002702986
d3hmua1,1042,-3.1278087752205983
d4rv9a1,1043,-3.128572021211897
d6aska_,1044,-3.129368952342442
d1edga_,1045,-3.130307810647147
d4wesa_,1046,-3.1345597335270474
d2yu1a_,1047,-3.134854623249599
d4oeva_,1048,-3.1350439957209995
d4xeba_,1049,-3.1352009773254395
d3bnja_,1050,-3.135817459651402
d1so2a_,1051,-3.136244467326573
d6f04a1,1052,-3.136821849005563
d6xioa1,1053,-3.1370064190455844
d3rixa_,1054,-3.1376799174717496
d5i34a_,1055,-3.1379366602216447
d3kaxa_,1056,-3.13794960294451
d5brpa1,1057,-3.1382038593292236
d3wdpp1,1058,-3.138625587735857
d3zhca_,1059,-3.1395091669900075
d1r3ra_,1060,-3.1400671005249023
d1ia6a_,1061,-3.140607936041696
d7lrcb_,1062,-3.1410788808550154
d4gxpa_,1063,-3.1416916166033064
d3hoaa_,1064,-3.1423705645969937
d5u0la_,1065,-3.143791539328439
d6blda_,1066,-3.1439294815063477
d1olta_,1067,-3.1467948981693814
d1xwta1,1068,-3.1477829047611783
d2ptra1,1069,-3.1481773853302
d4qf6a_,1070,-3.1484576633998325
d5mz5a_,1071,-3.148629971912929
d2fpqa1,1072,-3.148847852434431
d3piua_,1073,-3.1490777220044817
d4nyza_,1074,-3.150364705494472
d4nsla_,1075,-3.150453567504883
d5kc8a_,1076,-3.1545858723776683
d6ezla_,1077,-3.1546975885118758
d2q4gw_,1078,-3.154773541859218
d1qt1a_,1079,-3.15523784501212
d6s1la_,1080,-3.156714882169451
d5xnlc_,1081,-3.158224208014352
d1dnva_,1082,-3.1626029014587402
d6k5va_,1083,-3.163583925792149
d2byla1,1084,-3.1650817734854564
d2q01a_,1085,-3.165434326444353
d4d4ia_,1086,-3.16598755972726
d1muwa_,1087,-3.166029010500227
d6m01a_,1088,-3.1662191663469588
d7kz9a_,1089,-3.166299956185477
d2gz6a_,1090,-3.166424138205392
d1h54a1,1091,-3.1680727686200822
d4zzqa_,1092,-3.168102639062064
d1yisa_,1093,-3.169635704585484
d6jfpa_,1094,-3.169717993055071
d2a9ga1,1095,-3.170097930090768
d4adma_,1096,-3.170206035886492
d6qp3a_,1097,-3.171658379690988
d5idia_,1098,-3.172811371939523
d6n99a_,1099,-3.1734494141169955
d2g5da1,1100,-3.1734965528760637
d1hx0a2,1101,-3.174057756151472
d1wzla3,1102,-3.1744823455810547
d4xgha_,1103,-3.1748929704938615
d4rgka1,1104,-3.1751692635672435
d4pfua_,1105,-3.1754483665738786
d3sala_,1106,-3.175741297858102
d3nvsa_,1107,-3.175992046083723
d2fiya1,1108,-3.1761392184666226
d3vm5a1,1109,-3.1767564160483226
d5ti8a_,1110,-3.177077429635184
d5u4oa_,1111,-3.1780552523476735
d1wzaa2,1112,-3.1783999034336636
d1ynfa1,1113,-3.1791329383850098
d1x9da_,1114,-3.180554117475237
d2cvca_,1115,-3.1810336453574046
d2e01a1,1116,-3.1820289407457625
d2f2ha4,1117,-3.1823511804853166
d1rmga_,1118,-3.182924883706229
d1fp3a_,1119,-3.184132848467146
d6mjma_,1120,-3.1846445287976946
d6wgda_,1121,-3.184654644557408
d4ywea_,1122,-3.1870037146977017
d2hufa_,1123,-3.187195369175502
d2xkra_,1124,-3.1886856896536693
d1m22a_,1125,-3.189901385988508
d2cfua2,1126,-3.1910805702209473
d5xkca_,1127,-3.192762953894479
d3ejbb_,1128,-3.19334145954677
d1yr2a1,1129,-3.194601433617728
d1pn3a_,1130,-3.196252073560442
d2ogta_,1131,-3.196319477898734
d1qhoa4,1132,-3.1963231904166087
d6m6la1,1133,-3.1966724395751953
d3b7ea_,1134,-3.1986513137817383
d1gwea_,1135,-3.199807677950178
d4pj3a3,1136,-3.201514652797154
d2uxqa_,1137,-3.2027698925563266
d6id0c1,1138,-3.2030736037663052
d6a15a1,1139,-3.2031351157597134
d4e77a_,1140,-3.203153814588274
d2i49a_,1141,-3.2035300050462996
d5t67a_,1142,-3.2050438949040005
d1bxba_,1143,-3.2053421224866594
d4arva_,1144,-3.2057550975254605
d6smra1,1145,-3.206782954079764
d3fdba1,1146,-3.2079575402396068
d5huna_,1147,-3.2083840370178223
d6l8xa_,1148,-3.209470510482788
d1vema2,1149,-3.2118804114205495
d3mx3a_,1150,-3.213692835399083
d3o9ja_,1151,-3.2137085369655063
d3iw0a_,1152,-3.2138856819697788
d1m7sa_,1153,-3.2140414033617293
d5mpra1,1154,-3.2160514763423373
d4e3ra_,1155,-3.2162871020180837
d2dbna_,1156,-3.216460806982858
d3oksa_,1157,-3.216837133680071
d6uxja1,1158,-3.21757139478411
d4he8m_,1159,-3.219472578593663
d6n1ma1,1160,-3.220038890838623
d1pmia_,1161,-3.22334623336792
d1h4pa_,1162,-3.2248810700007846
d6b9ba1,1163,-3.2269185951777866
d1r6ta2,1164,-3.2273665836879184
d5jhxa1,1165,-3.2285313606262207
d5huga_,1166,-3.2295095239366804
d5hdia_,1167,-3.2306224959237233
d1x7ya_,1168,-3.2310594490596225
d3ivma1,1169,-3.2313457557133267
d1sffa_,1170,-3.2317753859928677
d1si8a_,1171,-3.232291051319667
d3otia1,1172,-3.234517676489694
d2iwka1,1173,-3.2349256106785367
d4jspa3,1174,-3.235945667539324
d6l7ha_,1175,-3.2367334365844727
d4apya_,1176,-3.237438985279628
d6s7ja_,1177,-3.237500940050398
d6ml1a_,1178,-3.2378170490264893
d3rkoc_,1179,-3.238195930208479
d2aexa_,1180,-3.2393458911350796
d2ewoa1,1181,-3.2398717062813893
d6jyma1,1182,-3.2427446842193604
d4caba_,1183,-3.2427786758967807
d1m06f_,1184,-3.243941273008074
d1ei6a_,1185,-3.244033302579607
d3xina_,1186,-3.2444677693503245
d1r8ga_,1187,-3.2472152028765
d1pswa_,1188,-3.2474468776157925
d4jspa1,1189,-3.248819010598319
d3fiea_,1190,-3.2489615167890276
d1uqwa_,1191,-3.24914288520813
d2e84a_,1192,-3.2496161801474437
d2jbwa1,1193,-3.25066876411438
d2csga1,1194,-3.2507288115365163
d4csia_,1195,-3.252424342291696
d3mgxa_,1196,-3.252915757043021
d1i7qa_,1197,-3.2530154160090854
d6mfba_,1198,-3.2531043801988875
d2qgab_,1199,-3.2533013139452254
d6uxea1,1200,-3.256172248295375
d5vwsa_,1201,-3.257445369447981
d2ij2a_,1202,-3.25763007572719
d3szya_,1203,-3.257638147899083
d5huma_,1204,-3.2588158675602505
d6oxma_,1205,-3.2588489396231517
d6jpka1,1206,-3.259703670229231
d6p73a_,1207,-3.2612556389399936
d2wnha1,1208,-3.261514731815883
d1umya_,1209,-3.2616446358816966
d4f0za_,1210,-3.261747258050101
d1elua_,1211,-3.2629131930215016
d7c1ca_,1212,-3.26335723059518
d5wpia_,1213,-3.2638400963374545
d4ckka_,1214,-3.263928549630301
d3fj0a_,1215,-3.2647821562630788
d1s4ux_,1216,-3.2655422687530518
d5uida_,1217,-3.2661252362387523
d4e2za_,1218,-3.266252040863037
d1q8ia1,1219,-3.2681243419647217
d2j2ta_,1220,-3.2695675918034146
d1cxla4,1221,-3.270717144012451
d3ty7a1,1222,-3.2727749007088796
d1ga2a1,1223,-3.272965465273176
d4a6ra_,1224,-3.2730040890829906
d3edea2,1225,-3.2731198242732455
d6eiea1,1226,-3.2739058562687466
d3hcna_,1227,-3.275006055831909
d4qnwa_,1228,-3.275766168321882
d1yiza_,1229,-3.2758263519832065
d5dmha_,1230,-3.2759338787623813
d3ndna_,1231,-3.2762562206813266
d3zdsa_,1232,-3.276809181485857
d6ig5a_,1233,-3.2770730427333286
d2vsna2,1234,-3.2771143913269043
d2vnud4,1235,-3.2791329451969693
d4hgva_,1236,-3.279381683894566
d2epja_,1237,-3.2822958741869246
d7ne5a1,1238,-3.2829867771693637
d3e2ya_,1239,-3.2840772015707835
d6hgba_,1240,-3.2847603729793002
d6fhfa_,1241,-3.2849762439727783
d5ayea_,1242,-3.2881955419267928
d3o83a_,1243,-3.2897155625479564
d5it1a_,1244,-3.290686845779419
d1crua_,1245,-3.2924772330692837
d6tz7a_,1246,-3.2945213317871094
d1pt7a_,1247,-3.296579326902117
d1lc5a_,1248,-3.296588216509138
d1co3a_,1249,-3.298281158719744
d3bzna_,1250,-3.2988906587873186
d5tqma_,1251,-3.300004346030099
d3k9va_,1252,-3.3014439855303084
d3prla_,1253,-3.302499941417149
d3sy7a1,1254,-3.3032638345445906
d1r76a_,1255,-3.303293194089617
d6nzba_,1256,-3.3036605630602156
d3ckza_,1257,-3.304235185895647
d1sp3a_,1258,-3.3057592936924527
d1amua_,1259,-3.3058065346309116
d5j90a_,1260,-3.308229378291539
d1re5a_,1261,-3.3085687841687883
d5muxa_,1262,-3.3090318611689975
d2ex2a1,1263,-3.3095814159938266
d5g0aa_,1264,-3.310225146157401
d2fn1a2,1265,-3.310412202562605
d3sdoa1,1266,-3.3108788899012973
d6fmea1,1267,-3.3109723159245084
d1l8aa1,1268,-3.31146502494812
d2ri9a_,1269,-3.3114946569715227
d3ivra1,1270,-3.3118814059666226
d2gi3a1,1271,-3.3133319786616733
d4pera1,1272,-3.31397499356951
d2dvta1,1273,-3.3141240733010426
d5jjqa_,1274,-3.315417868750436
d6tpoa2,1275,-3.3166794095720564
d1yfma_,1276,-3.317948954445975
d6dtqa_,1277,-3.3188350200653076
d2oqea1,1278,-3.319288287843977
d6j76a_,1279,-3.320603711264474
d5l92a_,1280,-3.3207113402230397
d3coga_,1281,-3.321497542517526
d7apea_,1282,-3.3221455982753207
d5jiwa_,1283,-3.323106016431536
d4yzra_,1284,-3.3234355449676514
d3pd6a_,1285,-3.3247879573277066
d3rrpa_,1286,-3.3257313796452115
d2p6pa1,1287,-3.3262448651450023
d4mrua_,1288,-3.326364040374756
d4aiea1,1289,-3.328204018729074
d2z0da1,1290,-3.3284755774906705
d1hdha_,1291,-3.3296915122440884
d1igwa_,1292,-3.330716507775443
d1jw1a1,1293,-3.3307526452200755
d3szda_,1294,-3.3308586052485873
d1gy8a_,1295,-3.330927303859166
d3kcgi_,1296,-3.3311147349221364
d5x32a_,1297,-3.3312654154641286
d1k75a_,1298,-3.3314998831067766
d5i1mv_,1299,-3.3318112918308804
d5bufa_,1300,-3.3338063785008023
d6jmpa_,1301,-3.335000208445958
d2fy2a1,1302,-3.335310595376151
d3r9ba_,1303,-3.336071627480643
d3ilwa_,1304,-3.336472579411098
g1o7d.2,1305,-3.337309258324759
d4gdia_,1306,-3.33760210445949
d1tj7a_,1307,-3.3379854474748885
d1ug9a1,1308,-3.3380541120256697
d4czna1,1309,-3.3381031921931674
d4ajsa_,1310,-3.3389595917293002
d6u1ra_,1311,-3.3390531880514964
d3lg3a_,1312,-3.339698076248169
d6f77a_,1313,-3.34222742489406
d3t6ec_,1314,-3.342254774911063
d6vbga_,1315,-3.3442820140293668
d3p14a_,1316,-3.3445303780691966
d6c0ea_,1317,-3.3453371865408763
d1vb3a1,1318,-3.346452031816755
d3zbya1,1319,-3.347194024494716
d3vm7a1,1320,-3.3485523632594516
d2fdva_,1321,-3.349022388458252
d1zyla1,1322,-3.349048546382359
d4dnja_,1323,-3.34950167792184
d5y1ia_,1324,-3.3507067816598073
d1q5na_,1325,-3.3514277594430104
d1u08a_,1326,-3.3523949895586287
d4olaa1,1327,-3.352902787072318
d5dqpa_,1328,-3.3540941647120883
d1odoa_,1329,-3.354394095284598
d6jtda_,1330,-3.3573087624141147
d1kwga2,1331,-3.3575187751225064
d1ei5a3,1332,-3.3585880483899797
d5w11a_,1333,-3.3589440413883755
d2b9ha_,1334,-3.359177725655692
d3szaa_,1335,-3.36022755077907
d4l6ha1,1336,-3.360290595463344
d3ncia1,1337,-3.3604323863983154
d3hbxa_,1338,-3.361637966973441
d3ruya_,1339,-3.363210712160383
d4tvma_,1340,-3.364872796194894
d1nw1a_,1341,-3.365212610789708
d3b9oa_,1342,-3.3656322615487233
d1fmja_,1343,-3.366279329572405
d2pywa_,1344,-3.366530384336199
d6bfga_,1345,-3.3670328685215543
d4r9va1,1346,-3.3677528585706438
d1dj3a_,1347,-3.3680499962397983
d1jfba_,1348,-3.3682286398751393
d2onia1,1349,-3.3686085087912425
d4an8a_,1350,-3.368912322180612
d2g7na_,1351,-3.369094133377075
d6c25a_,1352,-3.3710097585405623
d1fo8a_,1353,-3.372776746749878
d1k62a_,1354,-3.3734032085963657
d2d5ba2,1355,-3.373748234340123
d1mpxa2,1356,-3.374389546258109
d5li7a_,1357,-3.3744206769125804
d4r6ha_,1358,-3.374447924750192
d1tj2a2,1359,-3.374530860355922
d4zhta_,1360,-3.3749329703194753
d1ccwb_,1361,-3.3751940046037947
d1wu4a1,1362,-3.376635789871216
d1tjva_,1363,-3.3787759712764194
d4wa3a_,1364,-3.3790715762547086
d2yoba_,1365,-3.3800344126565114
d3ibda1,1366,-3.380678040640695
d4q75a_,1367,-3.3818730286189487
d4cpya_,1368,-3.383117505482265
d4ep6a_,1369,-3.383998019354684
d2heha_,1370,-3.3843087468828474
d5uqsa_,1371,-3.3847871848515103
d4gbua_,1372,-3.3849709374564037
d4z5qa_,1373,-3.385390724454607
d5dl7a_,1374,-3.3858156204223633
